# REAL DATA, EHT 2019 M87* image (ESO press release)
# Generated by: /scripts/fetch/eht_m87_to_csv.py
# To regenerate: see /scripts/fetch/eht_m87.md
# Real source: EHT Collaboration et al. (2019) ApJL 875, L1; ESO release eso1907a
# Schema: x_uas, y_uas, intensity (normalized, 0..1). FoV 100.0 μas
# Grid: 200x200 cells, 40000 pixels
x_uas,y_uas,intensity
-13.317,-33.920,0.0745
-12.814,-33.920,0.0745
-12.312,-33.920,0.0784
-11.809,-33.920,0.0824
-11.307,-33.920,0.0863
-10.804,-33.920,0.0863
-10.302,-33.920,0.0863
-9.799,-33.920,0.0863
-9.296,-33.920,0.0902
-8.794,-33.920,0.0902
-8.291,-33.920,0.0941
-7.789,-33.920,0.0902
-7.286,-33.920,0.0941
-6.784,-33.920,0.0941
-6.281,-33.920,0.0902
-5.779,-33.920,0.0902
-5.276,-33.920,0.0902
-4.774,-33.920,0.0902
-4.271,-33.920,0.0902
-3.769,-33.920,0.0902
-3.266,-33.920,0.0902
-2.764,-33.920,0.0902
-2.261,-33.920,0.0863
-1.759,-33.920,0.0863
-1.256,-33.920,0.0824
-0.754,-33.920,0.0784
-0.251,-33.920,0.0745
0.251,-33.920,0.0706
0.754,-33.920,0.0667
1.256,-33.920,0.0627
1.759,-33.920,0.0627
2.261,-33.920,0.0588
2.764,-33.920,0.0588
3.266,-33.920,0.0588
3.769,-33.920,0.0588
4.271,-33.920,0.0549
4.774,-33.920,0.0549
5.276,-33.920,0.0549
5.779,-33.920,0.0549
6.281,-33.920,0.0510
6.784,-33.920,0.0510
7.286,-33.920,0.0471
7.789,-33.920,0.0471
8.291,-33.920,0.0431
8.794,-33.920,0.0431
9.296,-33.920,0.0431
9.799,-33.920,0.0431
10.302,-33.920,0.0431
10.804,-33.920,0.0431
11.307,-33.920,0.0431
11.809,-33.920,0.0431
12.312,-33.920,0.0431
12.814,-33.920,0.0431
13.317,-33.920,0.0431
13.819,-33.920,0.0431
14.322,-33.920,0.0431
14.824,-33.920,0.0431
15.327,-33.920,0.0431
15.829,-33.920,0.0431
16.332,-33.920,0.0431
16.834,-33.920,0.0431
17.337,-33.920,0.0431
17.839,-33.920,0.0431
18.342,-33.920,0.0431
18.844,-33.920,0.0431
19.347,-33.920,0.0431
19.849,-33.920,0.0431
20.352,-33.920,0.0471
20.854,-33.920,0.0471
21.357,-33.920,0.0431
21.859,-33.920,0.0471
22.362,-33.920,0.0471
22.864,-33.920,0.0471
23.367,-33.920,0.0471
23.869,-33.920,0.0510
24.372,-33.920,0.0510
24.874,-33.920,0.0510
25.377,-33.920,0.0510
25.879,-33.920,0.0471
26.382,-33.920,0.0471
26.884,-33.920,0.0431
27.387,-33.920,0.0431
27.889,-33.920,0.0431
28.392,-33.920,0.0431
28.894,-33.920,0.0431
29.397,-33.920,0.0431
29.899,-33.920,0.0431
30.402,-33.920,0.0431
30.905,-33.920,0.0431
31.407,-33.920,0.0431
31.910,-33.920,0.0431
32.412,-33.920,0.0431
32.915,-33.920,0.0431
33.417,-33.920,0.0431
33.920,-33.920,0.0431
34.422,-33.920,0.0431
34.925,-33.920,0.0431
35.427,-33.920,0.0431
35.930,-33.920,0.0431
36.432,-33.920,0.0431
36.935,-33.920,0.0392
37.437,-33.920,0.0431
37.940,-33.920,0.0431
38.442,-33.920,0.0431
38.945,-33.920,0.0431
39.447,-33.920,0.0431
39.950,-33.920,0.0431
40.452,-33.920,0.0431
40.955,-33.920,0.0431
41.457,-33.920,0.0431
41.960,-33.920,0.0392
42.462,-33.920,0.0431
42.965,-33.920,0.0431
43.467,-33.920,0.0431
43.970,-33.920,0.0431
44.472,-33.920,0.0431
44.975,-33.920,0.0431
45.477,-33.920,0.0431
45.980,-33.920,0.0431
46.482,-33.920,0.0431
46.985,-33.920,0.0431
47.487,-33.920,0.0431
47.990,-33.920,0.0431
48.492,-33.920,0.0431
48.995,-33.920,0.0431
49.497,-33.920,0.0431
50.000,-33.920,0.0431
-50.000,-34.422,0.0431
-49.497,-34.422,0.0431
-48.995,-34.422,0.0392
-48.492,-34.422,0.0431
-47.990,-34.422,0.0431
-47.487,-34.422,0.0431
-46.985,-34.422,0.0431
-46.482,-34.422,0.0431
-45.980,-34.422,0.0431
-45.477,-34.422,0.0431
-44.975,-34.422,0.0431
-44.472,-34.422,0.0431
-43.970,-34.422,0.0431
-43.467,-34.422,0.0431
-42.965,-34.422,0.0431
-42.462,-34.422,0.0431
-41.960,-34.422,0.0431
-41.457,-34.422,0.0431
-40.955,-34.422,0.0431
-40.452,-34.422,0.0431
-39.950,-34.422,0.0431
-39.447,-34.422,0.0431
-38.945,-34.422,0.0431
-38.442,-34.422,0.0392
-37.940,-34.422,0.0431
-37.437,-34.422,0.0431
-36.935,-34.422,0.0431
-36.432,-34.422,0.0431
-35.930,-34.422,0.0431
-35.427,-34.422,0.0431
-34.925,-34.422,0.0431
-34.422,-34.422,0.0431
-33.920,-34.422,0.0431
-33.417,-34.422,0.0431
-32.915,-34.422,0.0431
-32.412,-34.422,0.0431
-31.910,-34.422,0.0431
-31.407,-34.422,0.0431
-30.905,-34.422,0.0431
-30.402,-34.422,0.0431
-29.899,-34.422,0.0431
-29.397,-34.422,0.0431
-28.894,-34.422,0.0431
-28.392,-34.422,0.0431
-27.889,-34.422,0.0431
-27.387,-34.422,0.0431
-26.884,-34.422,0.0431
-26.382,-34.422,0.0431
-25.879,-34.422,0.0431
-25.377,-34.422,0.0431
-24.874,-34.422,0.0431
-24.372,-34.422,0.0431
-23.869,-34.422,0.0431
-23.367,-34.422,0.0431
-22.864,-34.422,0.0471
-22.362,-34.422,0.0471
-21.859,-34.422,0.0510
-21.357,-34.422,0.0510
-20.854,-34.422,0.0549
-20.352,-34.422,0.0549
-19.849,-34.422,0.0549
-19.347,-34.422,0.0549
-18.844,-34.422,0.0549
-18.342,-34.422,0.0549
-17.839,-34.422,0.0588
-17.337,-34.422,0.0588
-16.834,-34.422,0.0588
-16.332,-34.422,0.0588
-15.829,-34.422,0.0588
-15.327,-34.422,0.0588
-14.824,-34.422,0.0627
-14.322,-34.422,0.0627
-13.819,-34.422,0.0706
-13.317,-34.422,0.0706
-12.814,-34.422,0.0745
-12.312,-34.422,0.0745
-11.809,-34.422,0.0784
-11.307,-34.422,0.0824
-10.804,-34.422,0.0824
-10.302,-34.422,0.0863
-9.799,-34.422,0.0863
-9.296,-34.422,0.0863
-8.794,-34.422,0.0902
-8.291,-34.422,0.0902
-7.789,-34.422,0.0902
-7.286,-34.422,0.0902
-6.784,-34.422,0.0902
-6.281,-34.422,0.0902
-5.779,-34.422,0.0902
-5.276,-34.422,0.0902
-4.774,-34.422,0.0902
-4.271,-34.422,0.0902
-3.769,-34.422,0.0902
-3.266,-34.422,0.0863
-2.764,-34.422,0.0863
-2.261,-34.422,0.0863
-1.759,-34.422,0.0824
-1.256,-34.422,0.0784
-0.754,-34.422,0.0745
-0.251,-34.422,0.0706
0.251,-34.422,0.0667
0.754,-34.422,0.0627
1.256,-34.422,0.0627
1.759,-34.422,0.0588
2.261,-34.422,0.0588
2.764,-34.422,0.0588
3.266,-34.422,0.0549
3.769,-34.422,0.0549
4.271,-34.422,0.0549
4.774,-34.422,0.0549
5.276,-34.422,0.0549
5.779,-34.422,0.0510
6.281,-34.422,0.0471
6.784,-34.422,0.0471
7.286,-34.422,0.0431
7.789,-34.422,0.0431
8.291,-34.422,0.0431
8.794,-34.422,0.0431
9.296,-34.422,0.0431
9.799,-34.422,0.0431
10.302,-34.422,0.0431
10.804,-34.422,0.0431
11.307,-34.422,0.0431
11.809,-34.422,0.0431
12.312,-34.422,0.0431
12.814,-34.422,0.0431
13.317,-34.422,0.0431
13.819,-34.422,0.0431
14.322,-34.422,0.0431
14.824,-34.422,0.0431
15.327,-34.422,0.0431
15.829,-34.422,0.0431
16.332,-34.422,0.0431
16.834,-34.422,0.0431
17.337,-34.422,0.0431
17.839,-34.422,0.0431
18.342,-34.422,0.0431
18.844,-34.422,0.0431
19.347,-34.422,0.0431
19.849,-34.422,0.0471
20.352,-34.422,0.0471
20.854,-34.422,0.0431
21.357,-34.422,0.0431
21.859,-34.422,0.0471
22.362,-34.422,0.0471
22.864,-34.422,0.0431
23.367,-34.422,0.0471
23.869,-34.422,0.0471
24.372,-34.422,0.0471
24.874,-34.422,0.0471
25.377,-34.422,0.0431
25.879,-34.422,0.0431
26.382,-34.422,0.0471
26.884,-34.422,0.0431
27.387,-34.422,0.0431
27.889,-34.422,0.0431
28.392,-34.422,0.0431
28.894,-34.422,0.0431
29.397,-34.422,0.0431
29.899,-34.422,0.0431
30.402,-34.422,0.0431
30.905,-34.422,0.0431
31.407,-34.422,0.0392
31.910,-34.422,0.0431
32.412,-34.422,0.0431
32.915,-34.422,0.0431
33.417,-34.422,0.0431
33.920,-34.422,0.0431
34.422,-34.422,0.0431
34.925,-34.422,0.0431
35.427,-34.422,0.0431
35.930,-34.422,0.0431
36.432,-34.422,0.0431
36.935,-34.422,0.0431
37.437,-34.422,0.0431
37.940,-34.422,0.0431
38.442,-34.422,0.0431
38.945,-34.422,0.0431
39.447,-34.422,0.0431
39.950,-34.422,0.0431
40.452,-34.422,0.0431
40.955,-34.422,0.0431
41.457,-34.422,0.0431
41.960,-34.422,0.0431
42.462,-34.422,0.0431
42.965,-34.422,0.0431
43.467,-34.422,0.0431
43.970,-34.422,0.0431
44.472,-34.422,0.0431
44.975,-34.422,0.0431
45.477,-34.422,0.0431
45.980,-34.422,0.0431
46.482,-34.422,0.0392
46.985,-34.422,0.0431
47.487,-34.422,0.0431
47.990,-34.422,0.0431
48.492,-34.422,0.0431
48.995,-34.422,0.0431
49.497,-34.422,0.0431
50.000,-34.422,0.0431
-50.000,-34.925,0.0431
-49.497,-34.925,0.0431
-48.995,-34.925,0.0431
-48.492,-34.925,0.0431
-47.990,-34.925,0.0431
-47.487,-34.925,0.0431
-46.985,-34.925,0.0431
-46.482,-34.925,0.0431
-45.980,-34.925,0.0431
-45.477,-34.925,0.0431
-44.975,-34.925,0.0431
-44.472,-34.925,0.0431
-43.970,-34.925,0.0431
-43.467,-34.925,0.0431
-42.965,-34.925,0.0431
-42.462,-34.925,0.0431
-41.960,-34.925,0.0431
-41.457,-34.925,0.0431
-40.955,-34.925,0.0431
-40.452,-34.925,0.0431
-39.950,-34.925,0.0431
-39.447,-34.925,0.0431
-38.945,-34.925,0.0431
-38.442,-34.925,0.0431
-37.940,-34.925,0.0431
-37.437,-34.925,0.0392
-36.935,-34.925,0.0431
-36.432,-34.925,0.0431
-35.930,-34.925,0.0431
-35.427,-34.925,0.0431
-34.925,-34.925,0.0431
-34.422,-34.925,0.0431
-33.920,-34.925,0.0431
-33.417,-34.925,0.0431
-32.915,-34.925,0.0431
-32.412,-34.925,0.0431
-31.910,-34.925,0.0431
-31.407,-34.925,0.0431
-30.905,-34.925,0.0431
-30.402,-34.925,0.0431
-29.899,-34.925,0.0431
-29.397,-34.925,0.0431
-28.894,-34.925,0.0431
-28.392,-34.925,0.0431
-27.889,-34.925,0.0431
-27.387,-34.925,0.0431
-26.884,-34.925,0.0431
-26.382,-34.925,0.0431
-25.879,-34.925,0.0431
-25.377,-34.925,0.0431
-24.874,-34.925,0.0431
-24.372,-34.925,0.0431
-23.869,-34.925,0.0431
-23.367,-34.925,0.0431
-22.864,-34.925,0.0471
-22.362,-34.925,0.0431
-21.859,-34.925,0.0471
-21.357,-34.925,0.0471
-20.854,-34.925,0.0510
-20.352,-34.925,0.0510
-19.849,-34.925,0.0510
-19.347,-34.925,0.0510
-18.844,-34.925,0.0549
-18.342,-34.925,0.0549
-17.839,-34.925,0.0549
-17.337,-34.925,0.0549
-16.834,-34.925,0.0588
-16.332,-34.925,0.0549
-15.829,-34.925,0.0588
-15.327,-34.925,0.0588
-14.824,-34.925,0.0588
-14.322,-34.925,0.0627
-13.819,-34.925,0.0627
-13.317,-34.925,0.0667
-12.814,-34.925,0.0706
-12.312,-34.925,0.0706
-11.809,-34.925,0.0745
-11.307,-34.925,0.0784
-10.804,-34.925,0.0784
-10.302,-34.925,0.0784
-9.799,-34.925,0.0824
-9.296,-34.925,0.0863
-8.794,-34.925,0.0863
-8.291,-34.925,0.0863
-7.789,-34.925,0.0902
-7.286,-34.925,0.0902
-6.784,-34.925,0.0902
-6.281,-34.925,0.0902
-5.779,-34.925,0.0902
-5.276,-34.925,0.0902
-4.774,-34.925,0.0902
-4.271,-34.925,0.0902
-3.769,-34.925,0.0863
-3.266,-34.925,0.0863
-2.764,-34.925,0.0863
-2.261,-34.925,0.0824
-1.759,-34.925,0.0784
-1.256,-34.925,0.0745
-0.754,-34.925,0.0745
-0.251,-34.925,0.0706
0.251,-34.925,0.0627
0.754,-34.925,0.0627
1.256,-34.925,0.0588
1.759,-34.925,0.0588
2.261,-34.925,0.0588
2.764,-34.925,0.0549
3.266,-34.925,0.0549
3.769,-34.925,0.0549
4.271,-34.925,0.0549
4.774,-34.925,0.0510
5.276,-34.925,0.0510
5.779,-34.925,0.0471
6.281,-34.925,0.0431
6.784,-34.925,0.0431
7.286,-34.925,0.0431
7.789,-34.925,0.0431
8.291,-34.925,0.0431
8.794,-34.925,0.0431
9.296,-34.925,0.0431
9.799,-34.925,0.0431
10.302,-34.925,0.0431
10.804,-34.925,0.0431
11.307,-34.925,0.0431
11.809,-34.925,0.0431
12.312,-34.925,0.0431
12.814,-34.925,0.0431
13.317,-34.925,0.0431
13.819,-34.925,0.0392
14.322,-34.925,0.0431
14.824,-34.925,0.0431
15.327,-34.925,0.0431
15.829,-34.925,0.0392
16.332,-34.925,0.0431
16.834,-34.925,0.0431
17.337,-34.925,0.0431
17.839,-34.925,0.0431
18.342,-34.925,0.0431
18.844,-34.925,0.0431
19.347,-34.925,0.0431
19.849,-34.925,0.0431
20.352,-34.925,0.0431
20.854,-34.925,0.0431
21.357,-34.925,0.0431
21.859,-34.925,0.0431
22.362,-34.925,0.0431
22.864,-34.925,0.0471
23.367,-34.925,0.0471
23.869,-34.925,0.0471
24.372,-34.925,0.0431
24.874,-34.925,0.0431
25.377,-34.925,0.0431
25.879,-34.925,0.0431
26.382,-34.925,0.0431
26.884,-34.925,0.0431
27.387,-34.925,0.0431
27.889,-34.925,0.0431
28.392,-34.925,0.0431
28.894,-34.925,0.0431
29.397,-34.925,0.0431
29.899,-34.925,0.0431
30.402,-34.925,0.0431
30.905,-34.925,0.0431
31.407,-34.925,0.0431
31.910,-34.925,0.0431
32.412,-34.925,0.0431
32.915,-34.925,0.0431
33.417,-34.925,0.0392
33.920,-34.925,0.0431
34.422,-34.925,0.0431
34.925,-34.925,0.0431
35.427,-34.925,0.0431
35.930,-34.925,0.0431
36.432,-34.925,0.0431
36.935,-34.925,0.0431
37.437,-34.925,0.0431
37.940,-34.925,0.0431
38.442,-34.925,0.0392
38.945,-34.925,0.0431
39.447,-34.925,0.0431
39.950,-34.925,0.0431
40.452,-34.925,0.0431
40.955,-34.925,0.0431
41.457,-34.925,0.0431
41.960,-34.925,0.0431
42.462,-34.925,0.0431
42.965,-34.925,0.0431
43.467,-34.925,0.0431
43.970,-34.925,0.0431
44.472,-34.925,0.0431
44.975,-34.925,0.0431
45.477,-34.925,0.0431
45.980,-34.925,0.0431
46.482,-34.925,0.0392
46.985,-34.925,0.0431
47.487,-34.925,0.0431
47.990,-34.925,0.0431
48.492,-34.925,0.0431
48.995,-34.925,0.0431
49.497,-34.925,0.0431
50.000,-34.925,0.0431
-50.000,-35.427,0.0431
-49.497,-35.427,0.0431
-48.995,-35.427,0.0431
-48.492,-35.427,0.0431
-47.990,-35.427,0.0431
-47.487,-35.427,0.0431
-46.985,-35.427,0.0431
-46.482,-35.427,0.0431
-45.980,-35.427,0.0431
-45.477,-35.427,0.0431
-44.975,-35.427,0.0431
-44.472,-35.427,0.0431
-43.970,-35.427,0.0431
-43.467,-35.427,0.0431
-42.965,-35.427,0.0431
-42.462,-35.427,0.0431
-41.960,-35.427,0.0431
-41.457,-35.427,0.0431
-40.955,-35.427,0.0431
-40.452,-35.427,0.0392
-39.950,-35.427,0.0431
-39.447,-35.427,0.0431
-38.945,-35.427,0.0431
-38.442,-35.427,0.0431
-37.940,-35.427,0.0431
-37.437,-35.427,0.0431
-36.935,-35.427,0.0431
-36.432,-35.427,0.0392
-35.930,-35.427,0.0431
-35.427,-35.427,0.0431
-34.925,-35.427,0.0431
-34.422,-35.427,0.0431
-33.920,-35.427,0.0392
-33.417,-35.427,0.0431
-32.915,-35.427,0.0431
-32.412,-35.427,0.0431
-31.910,-35.427,0.0431
-31.407,-35.427,0.0431
-30.905,-35.427,0.0431
-30.402,-35.427,0.0431
-29.899,-35.427,0.0431
-29.397,-35.427,0.0431
-28.894,-35.427,0.0431
-28.392,-35.427,0.0431
-27.889,-35.427,0.0431
-27.387,-35.427,0.0431
-26.884,-35.427,0.0431
-26.382,-35.427,0.0431
-25.879,-35.427,0.0431
-25.377,-35.427,0.0431
-24.874,-35.427,0.0431
-24.372,-35.427,0.0431
-23.869,-35.427,0.0431
-23.367,-35.427,0.0431
-22.864,-35.427,0.0431
-22.362,-35.427,0.0431
-21.859,-35.427,0.0431
-21.357,-35.427,0.0431
-20.854,-35.427,0.0431
-20.352,-35.427,0.0471
-19.849,-35.427,0.0510
-19.347,-35.427,0.0510
-18.844,-35.427,0.0510
-18.342,-35.427,0.0549
-17.839,-35.427,0.0549
-17.337,-35.427,0.0549
-16.834,-35.427,0.0549
-16.332,-35.427,0.0549
-15.829,-35.427,0.0549
-15.327,-35.427,0.0549
-14.824,-35.427,0.0588
-14.322,-35.427,0.0588
-13.819,-35.427,0.0588
-13.317,-35.427,0.0627
-12.814,-35.427,0.0627
-12.312,-35.427,0.0667
-11.809,-35.427,0.0706
-11.307,-35.427,0.0706
-10.804,-35.427,0.0745
-10.302,-35.427,0.0784
-9.799,-35.427,0.0824
-9.296,-35.427,0.0824
-8.794,-35.427,0.0863
-8.291,-35.427,0.0863
-7.789,-35.427,0.0863
-7.286,-35.427,0.0863
-6.784,-35.427,0.0863
-6.281,-35.427,0.0863
-5.779,-35.427,0.0863
-5.276,-35.427,0.0863
-4.774,-35.427,0.0863
-4.271,-35.427,0.0863
-3.769,-35.427,0.0863
-3.266,-35.427,0.0824
-2.764,-35.427,0.0784
-2.261,-35.427,0.0784
-1.759,-35.427,0.0745
-1.256,-35.427,0.0706
-0.754,-35.427,0.0667
-0.251,-35.427,0.0667
0.251,-35.427,0.0627
0.754,-35.427,0.0588
1.256,-35.427,0.0588
1.759,-35.427,0.0588
2.261,-35.427,0.0588
2.764,-35.427,0.0549
3.266,-35.427,0.0549
3.769,-35.427,0.0549
4.271,-35.427,0.0510
4.774,-35.427,0.0510
5.276,-35.427,0.0471
5.779,-35.427,0.0471
6.281,-35.427,0.0431
6.784,-35.427,0.0431
7.286,-35.427,0.0431
7.789,-35.427,0.0431
8.291,-35.427,0.0431
8.794,-35.427,0.0431
9.296,-35.427,0.0431
9.799,-35.427,0.0431
10.302,-35.427,0.0431
10.804,-35.427,0.0431
11.307,-35.427,0.0431
11.809,-35.427,0.0431
12.312,-35.427,0.0431
12.814,-35.427,0.0431
13.317,-35.427,0.0431
13.819,-35.427,0.0431
14.322,-35.427,0.0392
14.824,-35.427,0.0431
15.327,-35.427,0.0431
15.829,-35.427,0.0431
16.332,-35.427,0.0431
16.834,-35.427,0.0431
17.337,-35.427,0.0431
17.839,-35.427,0.0431
18.342,-35.427,0.0431
18.844,-35.427,0.0431
19.347,-35.427,0.0431
19.849,-35.427,0.0431
20.352,-35.427,0.0431
20.854,-35.427,0.0431
21.357,-35.427,0.0431
21.859,-35.427,0.0431
22.362,-35.427,0.0471
22.864,-35.427,0.0431
23.367,-35.427,0.0431
23.869,-35.427,0.0431
24.372,-35.427,0.0431
24.874,-35.427,0.0431
25.377,-35.427,0.0431
25.879,-35.427,0.0431
26.382,-35.427,0.0431
26.884,-35.427,0.0431
27.387,-35.427,0.0431
27.889,-35.427,0.0431
28.392,-35.427,0.0431
28.894,-35.427,0.0431
29.397,-35.427,0.0431
29.899,-35.427,0.0431
30.402,-35.427,0.0431
30.905,-35.427,0.0431
31.407,-35.427,0.0431
31.910,-35.427,0.0431
32.412,-35.427,0.0431
32.915,-35.427,0.0431
33.417,-35.427,0.0431
33.920,-35.427,0.0431
34.422,-35.427,0.0431
34.925,-35.427,0.0431
35.427,-35.427,0.0431
35.930,-35.427,0.0431
36.432,-35.427,0.0431
36.935,-35.427,0.0431
37.437,-35.427,0.0431
37.940,-35.427,0.0431
38.442,-35.427,0.0392
38.945,-35.427,0.0431
39.447,-35.427,0.0431
39.950,-35.427,0.0431
40.452,-35.427,0.0431
40.955,-35.427,0.0431
41.457,-35.427,0.0431
41.960,-35.427,0.0431
42.462,-35.427,0.0431
42.965,-35.427,0.0431
43.467,-35.427,0.0431
43.970,-35.427,0.0431
44.472,-35.427,0.0431
44.975,-35.427,0.0431
45.477,-35.427,0.0431
45.980,-35.427,0.0431
46.482,-35.427,0.0431
46.985,-35.427,0.0431
47.487,-35.427,0.0431
47.990,-35.427,0.0431
48.492,-35.427,0.0431
48.995,-35.427,0.0431
49.497,-35.427,0.0431
50.000,-35.427,0.0431
-50.000,-35.930,0.0431
-49.497,-35.930,0.0431
-48.995,-35.930,0.0431
-48.492,-35.930,0.0431
-47.990,-35.930,0.0431
-47.487,-35.930,0.0431
-46.985,-35.930,0.0431
-46.482,-35.930,0.0431
-45.980,-35.930,0.0431
-45.477,-35.930,0.0431
-44.975,-35.930,0.0431
-44.472,-35.930,0.0431
-43.970,-35.930,0.0431
-43.467,-35.930,0.0431
-42.965,-35.930,0.0431
-42.462,-35.930,0.0431
-41.960,-35.930,0.0431
-41.457,-35.930,0.0431
-40.955,-35.930,0.0431
-40.452,-35.930,0.0431
-39.950,-35.930,0.0431
-39.447,-35.930,0.0431
-38.945,-35.930,0.0431
-38.442,-35.930,0.0431
-37.940,-35.930,0.0431
-37.437,-35.930,0.0431
-36.935,-35.930,0.0431
-36.432,-35.930,0.0431
-35.930,-35.930,0.0431
-35.427,-35.930,0.0431
-34.925,-35.930,0.0431
-34.422,-35.930,0.0392
-33.920,-35.930,0.0392
-33.417,-35.930,0.0431
-32.915,-35.930,0.0431
-32.412,-35.930,0.0431
-31.910,-35.930,0.0431
-31.407,-35.930,0.0431
-30.905,-35.930,0.0431
-30.402,-35.930,0.0431
-29.899,-35.930,0.0431
-29.397,-35.930,0.0431
-28.894,-35.930,0.0431
-28.392,-35.930,0.0431
-27.889,-35.930,0.0431
-27.387,-35.930,0.0431
-26.884,-35.930,0.0431
-26.382,-35.930,0.0431
-25.879,-35.930,0.0431
-25.377,-35.930,0.0431
-24.874,-35.930,0.0431
-24.372,-35.930,0.0431
-23.869,-35.930,0.0431
-23.367,-35.930,0.0431
-22.864,-35.930,0.0431
-22.362,-35.930,0.0431
-21.859,-35.930,0.0431
-21.357,-35.930,0.0431
-20.854,-35.930,0.0431
-20.352,-35.930,0.0431
-19.849,-35.930,0.0471
-19.347,-35.930,0.0471
-18.844,-35.930,0.0510
-18.342,-35.930,0.0510
-17.839,-35.930,0.0510
-17.337,-35.930,0.0510
-16.834,-35.930,0.0549
-16.332,-35.930,0.0549
-15.829,-35.930,0.0549
-15.327,-35.930,0.0549
-14.824,-35.930,0.0549
-14.322,-35.930,0.0588
-13.819,-35.930,0.0588
-13.317,-35.930,0.0588
-12.814,-35.930,0.0627
-12.312,-35.930,0.0627
-11.809,-35.930,0.0667
-11.307,-35.930,0.0667
-10.804,-35.930,0.0667
-10.302,-35.930,0.0706
-9.799,-35.930,0.0745
-9.296,-35.930,0.0784
-8.794,-35.930,0.0784
-8.291,-35.930,0.0824
-7.789,-35.930,0.0824
-7.286,-35.930,0.0824
-6.784,-35.930,0.0824
-6.281,-35.930,0.0824
-5.779,-35.930,0.0824
-5.276,-35.930,0.0824
-4.774,-35.930,0.0824
-4.271,-35.930,0.0824
-3.769,-35.930,0.0824
-3.266,-35.930,0.0784
-2.764,-35.930,0.0745
-2.261,-35.930,0.0745
-1.759,-35.930,0.0706
-1.256,-35.930,0.0667
-0.754,-35.930,0.0627
-0.251,-35.930,0.0627
0.251,-35.930,0.0588
0.754,-35.930,0.0588
1.256,-35.930,0.0588
1.759,-35.930,0.0588
2.261,-35.930,0.0549
2.764,-35.930,0.0549
3.266,-35.930,0.0510
3.769,-35.930,0.0510
4.271,-35.930,0.0510
4.774,-35.930,0.0471
5.276,-35.930,0.0471
5.779,-35.930,0.0431
6.281,-35.930,0.0431
6.784,-35.930,0.0431
7.286,-35.930,0.0431
7.789,-35.930,0.0431
8.291,-35.930,0.0431
8.794,-35.930,0.0431
9.296,-35.930,0.0431
9.799,-35.930,0.0431
10.302,-35.930,0.0431
10.804,-35.930,0.0431
11.307,-35.930,0.0431
11.809,-35.930,0.0392
12.312,-35.930,0.0431
12.814,-35.930,0.0431
13.317,-35.930,0.0431
13.819,-35.930,0.0431
14.322,-35.930,0.0431
14.824,-35.930,0.0431
15.327,-35.930,0.0431
15.829,-35.930,0.0431
16.332,-35.930,0.0431
16.834,-35.930,0.0431
17.337,-35.930,0.0431
17.839,-35.930,0.0431
18.342,-35.930,0.0431
18.844,-35.930,0.0431
19.347,-35.930,0.0431
19.849,-35.930,0.0392
20.352,-35.930,0.0431
20.854,-35.930,0.0431
21.357,-35.930,0.0431
21.859,-35.930,0.0431
22.362,-35.930,0.0431
22.864,-35.930,0.0431
23.367,-35.930,0.0431
23.869,-35.930,0.0431
24.372,-35.930,0.0431
24.874,-35.930,0.0431
25.377,-35.930,0.0431
25.879,-35.930,0.0431
26.382,-35.930,0.0431
26.884,-35.930,0.0431
27.387,-35.930,0.0431
27.889,-35.930,0.0431
28.392,-35.930,0.0431
28.894,-35.930,0.0431
29.397,-35.930,0.0431
29.899,-35.930,0.0431
30.402,-35.930,0.0431
30.905,-35.930,0.0431
31.407,-35.930,0.0431
31.910,-35.930,0.0431
32.412,-35.930,0.0431
32.915,-35.930,0.0431
33.417,-35.930,0.0431
33.920,-35.930,0.0431
34.422,-35.930,0.0431
34.925,-35.930,0.0431
35.427,-35.930,0.0431
35.930,-35.930,0.0431
36.432,-35.930,0.0431
36.935,-35.930,0.0431
37.437,-35.930,0.0431
37.940,-35.930,0.0431
38.442,-35.930,0.0431
38.945,-35.930,0.0431
39.447,-35.930,0.0431
39.950,-35.930,0.0431
40.452,-35.930,0.0431
40.955,-35.930,0.0431
41.457,-35.930,0.0431
41.960,-35.930,0.0431
42.462,-35.930,0.0431
42.965,-35.930,0.0431
43.467,-35.930,0.0431
43.970,-35.930,0.0431
44.472,-35.930,0.0431
44.975,-35.930,0.0431
45.477,-35.930,0.0431
45.980,-35.930,0.0431
46.482,-35.930,0.0431
46.985,-35.930,0.0431
47.487,-35.930,0.0431
47.990,-35.930,0.0431
48.492,-35.930,0.0431
48.995,-35.930,0.0431
49.497,-35.930,0.0431
50.000,-35.930,0.0431
-50.000,-36.432,0.0431
-49.497,-36.432,0.0431
-48.995,-36.432,0.0431
-48.492,-36.432,0.0431
-47.990,-36.432,0.0431
-47.487,-36.432,0.0431
-46.985,-36.432,0.0431
-46.482,-36.432,0.0431
-45.980,-36.432,0.0431
-45.477,-36.432,0.0431
-44.975,-36.432,0.0431
-44.472,-36.432,0.0431
-43.970,-36.432,0.0431
-43.467,-36.432,0.0431
-42.965,-36.432,0.0431
-42.462,-36.432,0.0431
-41.960,-36.432,0.0431
-41.457,-36.432,0.0431
-40.955,-36.432,0.0431
-40.452,-36.432,0.0431
-39.950,-36.432,0.0431
-39.447,-36.432,0.0392
-38.945,-36.432,0.0431
-38.442,-36.432,0.0431
-37.940,-36.432,0.0431
-37.437,-36.432,0.0431
